Date,Open,High,Low,Close,Adj Close,Volume
2018-10-19,1922.000000,1981.000000,1922.000000,1952.849976,1879.420288,125014
2018-10-22,1950.949951,1974.500000,1936.000000,1949.800049,1876.485107,12735
2018-10-23,1933.750000,1950.000000,1915.500000,1949.300049,1876.003784,37058
2018-10-24,1951.050049,1951.050049,1925.000000,1940.550049,1867.582764,8563
2018-10-25,1930.000000,1974.000000,1923.000000,1949.449951,1876.148315,33714
2018-10-26,1945.500000,1969.500000,1925.050049,1940.300049,1867.342285,97983
2018-10-29,1936.349976,1960.300049,1903.000000,1924.599976,1852.232422,11037
2018-10-30,1925.000000,1943.300049,1901.000000,1918.599976,1846.458252,27349
2018-10-31,1918.599976,1931.099976,1900.000000,1906.849976,1835.149902,10454
2018-11-01,1914.800049,1933.949951,1882.699951,1899.050049,1827.643311,52142
2018-11-02,1914.000000,1938.949951,1860.000000,1908.900024,1837.122925,63742
2018-11-05,1877.000000,1928.949951,1845.199951,1911.849976,1839.961914,44394
2018-11-06,1912.099976,1914.949951,1874.000000,1880.750000,1810.031128,139047
2018-11-07,1909.949951,1914.000000,1890.050049,1900.050049,1828.605591,991
2018-11-09,1911.800049,1928.949951,1893.849976,1912.750000,1840.828125,30941
2018-11-12,1912.599976,1974.150024,1905.000000,1962.349976,1888.563110,91888
2018-11-13,1960.000000,1974.599976,1935.150024,1969.599976,1895.540405,19023
2018-11-14,1989.000000,1989.000000,1919.949951,1935.800049,1863.011475,5325
2018-11-15,1979.000000,1979.000000,1931.250000,1945.150024,1872.009888,26009
2018-11-16,1915.000000,1970.000000,1915.000000,1948.900024,1875.618896,9655
2018-11-19,1949.949951,1967.000000,1935.550049,1947.500000,1874.271606,16383
2018-11-20,1940.050049,1962.150024,1917.199951,1947.750000,1874.512085,9224
2018-11-21,1936.099976,1970.000000,1930.000000,1945.050049,1871.913818,10121
2018-11-22,1945.050049,1958.949951,1930.000000,1938.400024,1865.513794,4833
2018-11-26,1948.349976,1950.000000,1916.000000,1920.699951,1848.479126,177354
2018-11-27,1925.099976,1938.750000,1916.500000,1920.099976,1847.901733,13994
2018-11-28,1920.849976,1930.000000,1901.550049,1919.250000,1847.083740,59146
2018-11-29,1929.000000,1934.949951,1836.800049,1893.000000,1821.820679,148800
2018-11-30,1860.000000,1919.949951,1852.000000,1912.650024,1840.731812,86680
2018-12-03,1912.000000,1920.000000,1872.000000,1902.650024,1831.107910,59256
2018-12-04,1899.000000,1950.000000,1893.050049,1907.750000,1836.016235,53182
2018-12-05,1891.050049,1935.000000,1891.050049,1916.150024,1844.100342,11232
2018-12-06,1901.099976,1925.000000,1889.000000,1908.849976,1837.074829,282834
2018-12-07,1893.099976,1908.849976,1890.000000,1894.000000,1822.783203,12078
2018-12-10,1900.000000,1938.000000,1877.050049,1916.650024,1844.581421,24599
2018-12-11,1928.599976,1932.000000,1907.300049,1930.750000,1858.151367,5253
2018-12-12,1920.050049,1949.000000,1884.949951,1896.849976,1825.526123,23128
2018-12-13,1912.050049,1933.949951,1880.099976,1898.800049,1827.402954,55679
2018-12-14,1898.800049,1922.000000,1868.000000,1878.849976,1808.202759,71934
2018-12-17,1893.599976,1893.599976,1875.500000,1877.300049,1806.711182,12156
2018-12-18,1878.199951,1890.000000,1866.000000,1873.000000,1802.572754,34460
2018-12-19,1866.000000,1895.000000,1860.000000,1867.900024,1797.664429,34635
2018-12-20,1855.000000,1887.500000,1840.199951,1866.150024,1795.980469,38809
2018-12-21,1870.000000,1874.000000,1850.099976,1852.349976,1782.699219,31556
2018-12-24,1856.000000,1870.000000,1844.949951,1855.150024,1785.394165,9778
2018-12-26,1865.000000,1884.000000,1840.000000,1874.550049,1804.064453,16728
2018-12-27,1855.150024,1884.900024,1855.150024,1862.650024,1792.611938,21154
2018-12-28,1879.000000,1913.000000,1863.150024,1905.099976,1833.465698,21623
2018-12-31,1912.000000,1958.199951,1888.300049,1949.199951,1875.907471,40878
2019-01-01,1957.000000,1957.000000,1915.000000,1940.300049,1867.342285,25417
2019-01-02,1925.000000,1975.000000,1925.000000,1951.050049,1877.688110,33809
2019-01-03,1957.949951,1969.800049,1941.000000,1962.400024,1888.611084,17059
2019-01-04,1970.000000,1970.000000,1918.099976,1950.050049,1876.725464,35398
2019-01-07,1950.050049,1973.349976,1948.000000,1964.199951,1890.343384,12309
2019-01-08,1964.199951,1978.900024,1949.599976,1954.699951,1881.200806,12197
2019-01-09,1955.000000,1992.000000,1955.000000,1975.449951,1901.170410,11998
2019-01-10,1957.349976,1984.699951,1955.000000,1969.949951,1895.877319,5277
2019-01-11,1967.199951,1977.500000,1955.050049,1967.300049,1893.326904,7144
2019-01-14,1928.000000,1951.800049,1896.099976,1941.650024,1868.641479,23641
2019-01-15,1949.900024,1949.900024,1907.000000,1921.449951,1849.200928,6329
2019-01-16,1926.099976,1932.000000,1880.000000,1887.449951,1816.479248,14051
2019-01-17,1881.000000,1905.000000,1875.099976,1890.150024,1819.078003,7336
2019-01-18,1890.900024,1969.000000,1877.000000,1897.250000,1825.911011,46132
2019-01-21,1912.449951,1913.900024,1889.500000,1902.250000,1830.722900,11228
2019-01-22,1895.800049,1912.800049,1877.050049,1881.550049,1810.801392,4639
2019-01-23,1891.349976,1911.900024,1872.000000,1878.449951,1807.817871,7378
2019-01-24,1866.500000,1909.900024,1866.500000,1900.650024,1829.182983,10897
2019-01-25,1900.650024,1912.199951,1877.250000,1889.650024,1818.596924,9149
2019-01-28,1880.550049,1899.900024,1852.750000,1877.099976,1806.518677,6747
2019-01-29,1899.000000,1899.000000,1870.050049,1893.949951,1822.734985,8026
2019-01-30,1893.949951,1895.150024,1865.000000,1869.500000,1799.204346,13331
2019-01-31,1840.000000,1912.949951,1840.000000,1883.199951,1812.389282,63904
2019-02-01,1878.550049,1908.000000,1872.300049,1888.449951,1817.441772,8300
2019-02-04,1888.000000,1929.000000,1873.699951,1900.349976,1828.894531,16686
2019-02-05,1900.349976,1919.349976,1890.050049,1899.650024,1828.220581,14334
2019-02-06,1918.900024,1918.900024,1838.000000,1889.449951,1818.404175,51750
2019-02-07,1889.449951,1904.199951,1867.000000,1887.349976,1816.383179,95793
2019-02-08,1879.400024,1915.000000,1876.150024,1903.599976,1832.022217,33996
2019-02-11,1860.000000,1914.699951,1859.949951,1891.699951,1820.569458,29265
2019-02-12,1896.300049,1897.900024,1835.000000,1839.949951,1770.765381,19310
2019-02-14,1815.050049,1845.000000,1804.699951,1810.650024,1742.567017,27053
2019-02-15,1821.949951,1821.949951,1785.000000,1796.699951,1736.815430,23429
2019-02-18,1776.000000,1849.000000,1776.000000,1838.699951,1777.415649,32556
2019-02-19,1840.199951,1860.000000,1825.250000,1847.199951,1785.632446,15294
2019-02-20,1855.300049,1855.300049,1828.000000,1835.800049,1774.612427,11486
2019-02-21,1836.949951,1845.199951,1793.449951,1803.300049,1743.195679,128991
2019-02-22,1805.300049,1839.150024,1800.000000,1809.650024,1749.333862,37759
2019-02-25,1814.650024,1821.050049,1761.099976,1779.400024,1720.092163,119469
2019-02-26,1759.050049,1783.900024,1755.000000,1758.349976,1699.743652,30072
2019-02-27,1798.000000,1800.000000,1747.650024,1758.800049,1700.178589,24921
2019-02-28,1760.050049,1774.900024,1736.900024,1743.800049,1685.678833,26812
2019-03-01,1759.900024,1787.900024,1751.150024,1780.050049,1720.720703,16378
2019-03-05,1785.000000,1796.750000,1745.000000,1750.250000,1691.913574,71686
2019-03-06,1756.000000,1778.000000,1740.000000,1746.800049,1688.578857,52958
2019-03-07,1758.949951,1758.949951,1745.000000,1750.150024,1691.817139,31521
2019-03-08,1752.550049,1767.699951,1745.949951,1750.000000,1691.671997,41793
2019-03-11,1758.750000,1762.000000,1741.099976,1748.750000,1690.463867,107320
2019-03-12,1753.000000,1763.849976,1731.050049,1736.250000,1678.380371,71286
2019-03-13,1743.000000,1753.000000,1730.000000,1734.900024,1677.075195,22051
2019-03-14,1739.000000,1739.000000,1702.000000,1719.599976,1662.285156,46849
2019-03-15,1728.199951,1781.000000,1728.199951,1760.400024,1701.725464,349087
2019-03-18,1751.000000,1804.750000,1751.000000,1783.550049,1724.103760,35640
2019-03-19,1783.599976,1816.000000,1750.000000,1772.900024,1713.808838,67295
2019-03-20,1780.000000,1794.000000,1745.000000,1754.349976,1695.876953,36040
2019-03-22,1763.099976,1765.699951,1710.000000,1717.699951,1660.448608,36224
2019-03-25,1715.250000,1754.000000,1690.000000,1738.050049,1680.120483,51703
2019-03-26,1746.000000,1785.000000,1716.099976,1775.349976,1716.177124,68288
2019-03-27,1775.000000,1780.400024,1749.000000,1750.349976,1692.010376,45278
2019-03-28,1757.000000,1768.800049,1735.400024,1741.699951,1683.648438,65921
2019-04-01,1762.000000,1783.949951,1743.050049,1747.449951,1689.207031,62734
2019-04-02,1752.000000,1756.000000,1730.000000,1736.449951,1678.573608,54925
2019-04-03,1744.000000,1747.000000,1727.150024,1739.300049,1681.328735,52369
2019-04-04,1748.000000,1762.000000,1734.500000,1756.900024,1698.342285,46718
2019-04-05,1765.699951,1773.550049,1750.000000,1751.550049,1693.170410,48463
2019-04-08,1755.000000,1760.300049,1737.449951,1743.650024,1685.533813,48309
2019-04-09,1750.000000,1768.849976,1720.000000,1734.500000,1676.688843,84798
2019-04-10,1734.500000,1762.349976,1730.000000,1742.199951,1684.131958,47515
2019-04-11,1750.000000,1760.000000,1728.900024,1757.349976,1698.776978,26910
2019-04-12,1748.550049,1762.849976,1746.000000,1755.849976,1697.327026,19420
2019-04-15,1760.000000,1775.000000,1752.000000,1754.250000,1695.780396,22086
2019-04-16,1757.000000,1760.000000,1705.250000,1715.849976,1658.660278,60519
2019-04-18,1713.000000,1729.900024,1710.050049,1721.150024,1663.783691,27692
2019-04-22,1722.000000,1739.150024,1714.550049,1725.849976,1668.327026,17843
2019-04-23,1734.500000,1743.000000,1725.000000,1725.800049,1668.278687,20939
2019-04-24,1733.900024,1740.000000,1713.000000,1722.199951,1664.798584,19153
2019-04-25,1727.050049,1734.000000,1700.000000,1703.449951,1646.673462,741693
2019-04-26,1704.849976,1729.000000,1695.099976,1710.099976,1653.101929,34599
2019-04-30,1720.000000,1723.699951,1701.300049,1718.349976,1661.076782,12412
2019-05-02,1709.750000,1727.500000,1709.750000,1720.900024,1663.542114,11453
2019-05-03,1727.949951,1727.949951,1701.550049,1704.099976,1647.302002,12632
2019-05-06,1712.500000,1716.500000,1676.099976,1710.849976,1653.827026,21823
2019-05-07,1712.099976,1714.250000,1670.000000,1684.050049,1627.920166,21201
2019-05-08,1684.050049,1987.199951,1680.000000,1687.150024,1630.916748,20667
2019-05-09,1678.699951,1742.250000,1670.449951,1725.099976,1667.602051,30799
2019-05-10,1716.449951,1739.900024,1700.500000,1735.900024,1678.041992,14415
2019-05-13,1702.550049,1739.000000,1702.550049,1712.050049,1654.986938,15285
2019-05-14,1703.500000,1735.150024,1703.500000,1719.949951,1662.623657,35987
2019-05-15,1728.800049,1728.800049,1690.949951,1712.949951,1655.857056,41247
2019-05-16,1713.150024,1713.150024,1678.050049,1686.750000,1630.530273,7052
2019-05-17,1678.300049,1702.750000,1675.050049,1691.949951,1635.556763,18338
2019-05-20,1700.000000,1735.000000,1675.050049,1720.900024,1663.542114,18395
2019-05-21,1700.199951,1721.849976,1685.000000,1692.449951,1636.040039,8815
2019-05-22,1694.900024,1708.250000,1685.099976,1691.349976,1634.976685,6641
2019-05-23,1698.949951,1710.349976,1676.050049,1681.949951,1625.890015,8571
2019-05-24,1683.099976,1715.000000,1680.050049,1711.000000,1653.972046,13442
2019-05-27,1710.000000,1732.000000,1705.650024,1725.400024,1667.891846,9556
2019-05-28,1733.000000,1739.449951,1711.000000,1729.849976,1672.193604,4827
2019-05-29,1722.000000,1734.000000,1712.650024,1729.150024,1671.517090,5936
2019-05-30,1726.199951,1799.000000,1720.500000,1760.150024,1701.483765,157294
2019-05-31,1820.000000,1820.000000,1765.099976,1794.349976,1734.543945,72681
2019-06-03,1776.400024,1804.900024,1765.000000,1772.699951,1713.615356,15548
2019-06-04,1778.000000,1790.000000,1754.949951,1760.250000,1701.580444,29896
2019-06-06,1767.300049,1775.000000,1746.199951,1760.449951,1701.773682,30616
2019-06-07,1767.500000,1844.000000,1753.400024,1817.699951,1757.115723,31918
2019-06-10,1817.699951,1824.550049,1782.349976,1796.800049,1736.912109,12223
2019-06-11,1782.449951,1816.000000,1782.449951,1811.050049,1750.687134,19200
2019-06-12,1783.000000,1820.000000,1783.000000,1792.349976,1732.610596,10175
2019-06-13,1792.349976,1815.150024,1760.000000,1799.750000,1739.763916,24944
2019-06-14,1805.000000,1831.199951,1771.250000,1819.599976,1758.952026,29459
2019-06-17,1819.599976,1829.000000,1776.050049,1810.699951,1750.348877,18885
2019-06-18,1802.000000,1814.949951,1772.000000,1778.849976,1719.560303,23670
2019-06-19,1772.000000,1797.500000,1725.550049,1742.650024,1684.567017,14865
2019-06-20,1743.000000,1753.650024,1705.000000,1710.949951,1653.923706,35524
2019-06-21,1712.500000,1790.699951,1688.750000,1760.449951,1701.773682,52410
2019-06-24,1760.750000,1784.900024,1700.099976,1715.750000,1658.563599,38423
2019-06-25,1708.900024,1735.150024,1686.000000,1697.400024,1640.825195,28254
2019-06-26,1697.400024,1724.500000,1690.900024,1696.900024,1640.341797,29636
2019-06-27,1687.000000,1707.949951,1680.000000,1682.500000,1626.421997,37381
2019-06-28,1689.449951,1699.500000,1661.000000,1669.000000,1613.371948,15000
2019-07-01,1684.000000,1688.550049,1670.000000,1676.250000,1620.380127,11048
2019-07-02,1670.500000,1724.000000,1670.500000,1710.750000,1653.730347,14020
2019-07-03,1711.000000,1730.699951,1690.000000,1716.849976,1659.626953,14736
2019-07-04,1716.849976,1733.949951,1703.650024,1726.400024,1668.858643,6533
2019-07-05,1718.349976,1747.699951,1718.349976,1737.400024,1679.492065,11332
2019-07-08,1746.800049,1780.000000,1705.000000,1772.000000,1712.938843,24577
2019-07-09,1770.000000,1778.000000,1743.000000,1772.949951,1713.856934,8391
2019-07-10,1765.599976,1795.000000,1735.000000,1776.099976,1716.902100,15202
2019-07-11,1774.000000,1796.800049,1740.199951,1794.199951,1734.398804,7903
2019-07-12,1790.000000,1808.650024,1775.000000,1800.849976,1740.827393,9710
2019-07-15,1799.050049,1807.000000,1750.000000,1769.699951,1710.715454,310701
2019-07-16,1760.500000,1789.000000,1754.449951,1776.599976,1717.385376,6538
2019-07-17,1774.349976,1787.900024,1732.300049,1749.849976,1691.527222,38593
2019-07-18,1750.099976,1774.000000,1732.449951,1758.050049,1699.453735,14113
2019-07-19,1757.349976,1809.099976,1735.300049,1798.449951,1738.507080,25683
2019-07-22,1786.449951,1806.000000,1741.449951,1797.900024,1737.975342,20202
2019-07-23,1800.099976,1816.000000,1760.150024,1762.300049,1703.562012,14685
2019-07-24,1762.000000,1777.699951,1750.000000,1769.250000,1710.280396,6231
2019-07-25,1818.000000,1824.800049,1781.300049,1815.150024,1754.650513,20147
2019-07-26,1810.000000,1828.000000,1793.099976,1815.150024,1754.650513,12032
2019-07-29,1815.150024,1836.000000,1778.099976,1789.650024,1730.000610,14606
2019-07-30,1799.300049,1814.000000,1755.000000,1760.400024,1701.725464,9407
2019-07-31,1760.400024,1802.800049,1728.900024,1741.949951,1683.890137,32978
2019-08-01,1764.949951,1796.800049,1698.199951,1715.599976,1658.418701,32259
2019-08-02,1716.000000,1729.849976,1675.500000,1680.349976,1624.343506,132707
2019-08-05,1685.000000,1705.449951,1660.000000,1674.800049,1618.978516,54911
2019-08-06,1688.000000,1690.500000,1666.099976,1679.550049,1623.570313,63824
2019-08-07,1680.000000,1716.949951,1672.400024,1705.599976,1648.751831,73442
2019-08-08,1706.000000,1725.000000,1703.000000,1721.150024,1663.783691,11530
2019-08-09,1722.000000,1771.300049,1703.250000,1762.500000,1703.755493,12433
2019-08-13,1799.000000,1810.000000,1747.000000,1790.449951,1730.773804,26775
2019-08-14,1810.000000,1814.949951,1752.000000,1767.199951,1708.298706,80411
2019-08-16,1768.449951,1781.349976,1754.949951,1761.849976,1703.127075,71086
2019-08-19,1780.000000,1780.000000,1737.199951,1753.800049,1703.078613,6369
2019-08-20,1775.000000,1798.449951,1731.300049,1771.400024,1720.169556,15718
2019-08-21,1789.949951,1800.000000,1708.000000,1745.400024,1694.921631,41815
2019-08-22,1734.300049,1799.000000,1716.500000,1753.750000,1703.029907,165060
2019-08-23,1775.000000,1800.000000,1750.550049,1772.349976,1721.092041,37895
2019-08-26,1772.000000,1814.900024,1770.000000,1789.599976,1737.843140,36482
2019-08-27,1789.599976,1834.750000,1785.000000,1826.900024,1774.064453,38617
2019-08-28,1800.000000,1844.900024,1800.000000,1829.849976,1776.928955,33453
2019-08-29,1829.849976,1829.849976,1800.000000,1817.750000,1765.179077,5868
2019-08-30,1813.349976,1830.949951,1799.050049,1817.699951,1765.130615,22394
2019-09-03,1800.099976,1850.000000,1783.849976,1840.400024,1787.173950,13114
2019-09-04,1880.000000,1880.000000,1812.000000,1823.449951,1770.713989,18193
2019-09-05,1824.800049,1851.800049,1818.000000,1847.400024,1793.971680,10999
2019-09-06,1851.750000,1855.000000,1815.000000,1835.900024,1782.804199,11061
2019-09-09,1829.000000,1829.000000,1795.000000,1800.000000,1747.942505,113497
2019-09-11,1818.949951,1850.000000,1808.849976,1847.650024,1794.214233,16086
2019-09-12,1847.000000,1869.949951,1815.000000,1828.550049,1775.666870,37394
2019-09-13,1837.599976,1869.400024,1822.300049,1839.650024,1786.445679,28454
2019-09-16,1851.000000,1867.000000,1817.650024,1859.800049,1806.012939,90045
2019-09-17,1868.949951,1880.500000,1811.599976,1838.699951,1785.523193,104387
2019-09-18,1865.000000,1930.000000,1855.000000,1896.250000,1841.408813,72262
2019-09-19,1914.000000,1914.000000,1849.050049,1866.750000,1812.761963,66603
2019-09-20,1885.000000,1974.400024,1865.000000,1948.199951,1891.856201,101998
2019-09-23,1961.900024,1997.050049,1884.000000,1928.849976,1873.065918,40185
2019-09-24,1927.000000,1957.500000,1920.050049,1942.599976,1886.418213,25259
2019-09-25,1942.599976,1957.949951,1892.050049,1905.900024,1850.779785,14962
2019-09-26,1900.000000,1944.900024,1871.000000,1917.599976,1862.141235,46137
2019-09-27,1893.900024,1965.000000,1875.000000,1929.400024,1873.599976,20925
2019-09-30,1912.800049,1944.900024,1894.949951,1905.099976,1850.002808,54451
2019-10-01,1910.000000,1969.400024,1910.000000,1949.699951,1893.312866,56258
2019-10-03,1916.000000,1960.000000,1885.000000,1898.300049,1843.399414,35304
2019-10-04,1919.900024,1945.550049,1873.000000,1938.949951,1882.873901,17335
2019-10-07,1920.500000,1949.000000,1916.099976,1938.550049,1882.485352,23558
2019-10-09,1941.050049,1950.000000,1911.000000,1938.250000,1882.194092,16138
2019-10-10,1932.599976,1950.000000,1910.000000,1929.000000,1873.211670,51518
2019-10-11,1930.150024,1961.000000,1930.000000,1947.300049,1890.982422,12746
2019-10-14,1954.900024,1959.900024,1930.000000,1941.949951,1885.786987,90443
2019-10-15,1947.900024,1950.000000,1911.000000,1915.099976,1859.713623,19628
2019-10-16,1916.000000,1937.949951,1906.000000,1914.400024,1859.033936,8762
2019-10-17,1915.849976,1926.800049,1891.050049,1918.849976,1863.355225,12463
2019-10-18,1920.199951,2027.900024,1920.099976,1958.949951,1902.295410,132385
2019-10-22,1976.900024,1985.000000,1950.050049,1974.750000,1917.638550,83148
2019-10-23,1974.800049,1980.000000,1955.000000,1966.849976,1909.967041,11472
2019-10-24,1978.650024,1978.650024,1957.849976,1968.699951,1911.763550,45359
2019-10-25,1986.949951,1989.949951,1948.099976,1960.199951,1903.509277,13429
2019-10-27,1916.099976,1980.000000,1916.099976,1969.300049,1912.346191,1878
2019-10-29,1979.300049,1979.300049,1957.000000,1974.000000,1916.910278,19833
2019-10-30,1979.300049,1980.000000,1962.849976,1977.000000,1919.823486,9228
2019-10-31,1979.800049,2022.949951,1963.000000,1997.699951,1939.924683,45017
2019-11-01,2013.400024,2013.400024,1985.000000,2000.150024,1942.304077,53263
2019-11-04,2014.099976,2025.000000,1995.150024,2015.949951,1957.646851,49039
2019-11-05,2029.800049,2050.000000,2016.349976,2048.750000,1989.498291,64950
2019-11-06,2042.000000,2079.000000,2039.599976,2058.449951,1998.917847,71197
2019-11-07,2058.449951,2070.000000,1992.050049,2006.949951,1948.907349,127514
2019-11-08,2005.099976,2048.300049,2005.099976,2034.250000,1975.417603,10123
2019-11-11,2025.900024,2068.750000,1940.800049,1972.000000,1914.968140,161949
2019-11-13,2000.000000,2075.000000,2000.000000,2065.800049,2006.055298,233954
2019-11-14,2079.449951,2080.000000,2011.000000,2021.250000,1962.793701,91701
2019-11-15,2029.000000,2075.000000,2029.000000,2058.250000,1998.723511,77156
2019-11-18,2071.050049,2110.000000,2055.000000,2099.750000,2039.023315,98127
2019-11-19,2119.350098,2150.000000,2100.000000,2117.050049,2055.823242,78374
2019-11-20,2120.250000,2120.250000,2061.550049,2083.550049,2023.291992,26567
2019-11-21,2085.000000,2100.000000,2055.399902,2091.000000,2030.526245,40278
2019-11-22,2100.000000,2117.800049,2056.000000,2078.800049,2018.679321,20939
2019-11-25,2075.850098,2098.000000,2028.250000,2056.050049,1996.587158,23944
2019-11-26,2070.000000,2100.000000,2052.100098,2069.300049,2009.453979,33978
2019-11-27,2080.000000,2097.699951,1980.000000,2000.349976,1942.498169,165045
2019-11-28,2008.000000,2037.949951,1999.949951,2025.449951,1966.872070,33966
2019-11-29,2026.099976,2039.949951,2002.000000,2029.099976,1970.416626,33717
2019-12-02,2022.099976,2059.300049,2000.050049,2033.250000,1974.446777,25437
2019-12-03,2028.699951,2060.000000,2018.099976,2041.800049,1982.749268,14151
2019-12-04,2056.699951,2077.000000,2041.500000,2060.449951,2000.859985,13904
2019-12-05,2060.449951,2100.000000,2009.050049,2091.500000,2031.012207,38043
2019-12-06,2091.899902,2097.649902,2050.000000,2079.350098,2019.213501,11728
2019-12-09,2098.000000,2107.000000,2071.000000,2087.399902,2027.030396,38483
2019-12-10,2096.000000,2100.000000,2080.000000,2085.850098,2025.525269,41566
2019-12-11,2080.149902,2092.949951,2025.000000,2087.800049,2027.419067,15691
2019-12-12,2090.149902,2100.000000,2078.149902,2084.649902,2024.359985,25010
2019-12-13,2085.000000,2092.350098,2061.000000,2075.600098,2015.571899,10862
2019-12-16,2076.550049,2100.000000,2065.000000,2084.750000,2024.457153,139215
2019-12-17,2083.350098,2094.600098,2060.000000,2066.300049,2006.540771,11820
2019-12-18,2072.100098,2099.899902,2065.000000,2095.399902,2034.798706,19953
2019-12-19,2095.000000,2100.000000,2040.000000,2051.199951,1991.877441,34920
2019-12-20,2069.000000,2069.449951,2020.000000,2035.099976,1976.243042,67027
2019-12-23,2025.150024,2043.900024,2000.000000,2003.300049,1945.362793,12792
2019-12-24,2005.500000,2023.000000,1980.199951,1996.599976,1938.856445,20124
2019-12-26,2002.099976,2049.399902,1997.349976,2037.050049,1978.136719,23985
2019-12-27,2043.000000,2043.000000,1958.000000,2017.150024,1958.812134,83877
2019-12-30,2020.000000,2027.900024,1985.000000,1992.800049,1935.166626,25840
2019-12-31,1994.000000,2034.000000,1988.500000,2013.900024,1955.656250,47011
2020-01-01,2013.900024,2100.000000,2006.900024,2082.850098,2022.612305,94927
2020-01-02,2100.000000,2100.000000,2076.199951,2085.649902,2025.330811,33488
2020-01-03,2094.000000,2100.000000,2079.949951,2094.649902,2034.070679,18082
2020-01-06,2100.000000,2100.000000,2071.550049,2089.550049,2029.118530,50389
2020-01-07,2095.000000,2125.000000,2092.149902,2117.149902,2055.919922,360489
2020-01-08,2106.899902,2125.500000,2069.899902,2124.050049,2062.620605,101795
2020-01-09,2125.000000,2150.000000,2118.850098,2149.050049,2086.897705,104135
2020-01-10,2150.000000,2298.800049,2140.000000,2257.850098,2192.551025,266354
2020-01-13,2282.949951,2350.000000,2278.000000,2339.500000,2271.839355,231850
2020-01-14,2344.500000,2351.000000,2241.300049,2323.800049,2256.593506,160556
2020-01-15,2307.699951,2405.000000,2307.699951,2365.699951,2297.281982,159401
2020-01-16,2354.850098,2375.000000,2342.800049,2362.649902,2294.320313,85579
2020-01-17,2362.649902,2375.000000,2331.000000,2338.199951,2270.576904,76445
2020-01-20,2387.550049,2387.550049,2344.300049,2359.350098,2291.115723,72290
2020-01-21,2359.949951,2374.050049,2321.550049,2356.850098,2288.688232,127081
2020-01-22,2360.100098,2370.000000,2342.850098,2360.850098,2292.572266,47447
2020-01-23,2363.149902,2365.000000,2310.000000,2329.699951,2262.322998,57972
2020-01-24,2337.000000,2350.000000,2323.050049,2346.949951,2279.074219,45894
2020-01-27,2350.000000,2388.699951,2325.000000,2357.100098,2288.930664,67100
2020-01-28,2371.800049,2380.000000,2313.250000,2324.600098,2257.370361,29306
2020-01-29,2339.050049,2349.000000,2252.149902,2299.899902,2233.384766,80168
2020-01-30,2314.250000,2314.250000,2277.000000,2295.850098,2229.451904,32387
2020-01-31,2310.149902,2400.100098,2280.850098,2397.649902,2328.307617,131984
2020-02-03,2380.000000,2395.000000,2352.550049,2376.600098,2307.866699,49486
2020-02-04,2380.000000,2443.199951,2335.000000,2370.800049,2302.234619,128380
2020-02-05,2396.000000,2410.000000,2367.000000,2387.250000,2318.208740,33615
2020-02-06,2375.000000,2423.949951,2369.949951,2398.850098,2329.473389,127417
2020-02-07,2400.000000,2558.000000,2350.000000,2502.500000,2430.125244,572347
2020-02-10,2558.300049,2700.000000,2520.300049,2585.199951,2510.433594,582152
2020-02-11,2612.000000,2655.000000,2603.750000,2635.199951,2558.987793,123493
2020-02-12,2650.000000,2675.000000,2630.649902,2644.600098,2568.115967,159878
2020-02-13,2660.000000,2672.000000,2605.000000,2615.050049,2560.722656,74610
2020-02-14,2612.500000,2650.050049,2606.000000,2649.300049,2594.261475,65471
2020-02-17,2650.000000,2650.000000,2535.000000,2582.250000,2528.604248,53972
2020-02-18,2598.300049,2643.899902,2542.000000,2618.199951,2563.806885,141580
2020-02-19,2655.600098,2716.899902,2610.000000,2623.800049,2569.291260,141279
2020-02-20,2628.699951,2690.000000,2628.649902,2658.699951,2603.466064,81789
2020-02-24,2628.000000,2666.000000,2573.500000,2599.699951,2545.691650,85246
2020-02-25,2590.000000,2650.000000,2580.899902,2643.649902,2588.728516,55473
2020-02-26,2640.000000,2671.449951,2606.399902,2632.800049,2578.103760,35926
2020-02-27,2649.949951,2700.000000,2600.000000,2641.600098,2586.721436,96629
2020-02-28,2561.000000,2648.000000,2561.000000,2625.500000,2570.955566,97832
2020-03-02,2645.000000,2664.449951,2562.750000,2600.199951,2546.181396,131561
2020-03-03,2629.000000,2670.000000,2610.000000,2642.350098,2587.455811,55170
2020-03-04,2655.000000,2668.000000,2545.850098,2549.750000,2496.779297,92578
2020-03-05,2550.000000,2650.000000,2549.850098,2611.100098,2556.854736,54742
2020-03-06,2551.000000,2650.000000,2551.000000,2614.000000,2559.694336,46133
2020-03-09,2626.600098,2626.600098,2455.050049,2566.899902,2513.572998,55847
2020-03-11,2580.000000,2635.000000,2550.000000,2590.949951,2537.123047,133143
2020-03-12,2549.100098,2549.100098,2192.800049,2386.500000,2336.920898,246970
2020-03-13,2202.000000,2617.399902,1911.050049,2413.850098,2363.702393,197498
2020-03-16,2428.899902,2548.000000,2359.399902,2426.899902,2376.481201,126591
2020-03-17,2430.000000,2532.550049,2282.850098,2326.050049,2277.726563,97828
2020-03-18,2342.000000,2426.000000,2255.100098,2294.199951,2246.538086,71704
2020-03-19,2250.000000,2266.899902,2102.600098,2177.850098,2132.605225,82486
2020-03-20,2249.100098,2359.149902,2175.449951,2348.600098,2299.808105,122231
2020-03-23,1881.300049,2348.000000,1881.300049,2269.649902,2222.498291,80723
